93,1270001000979,01,0,2015-11-20,2015-10-05,"株式会社岩井屋",,301,"鳥取県","岩美郡岩美町","大字岩井５４４番地",,31,302,6810024,,,,,,,2015-10-05
94,1270001000987,01,0,2015-11-20,2015-10-05,"株式会社カスミ",,301,"鳥取県","岩美郡岩美町","大字浦富１７６５番地１",,31,302,6810003,,,,,,,2015-10-05
95,1270001000995,01,0,2015-11-20,2015-10-05,"株式会社田中組",,301,"鳥取県","岩美郡岩美町","大字白地２４番地３",,31,302,6810022,,,,,,,2015-10-05
96,1270001001003,01,0,2015-11-20,2015-10-05,"福上工業株式会社",,301,"鳥取県","岩美郡岩美町","大字新井５５０番地",,31,302,6810065,,,,,,,2015-10-05
97,1270001001011,01,0,2015-11-20,2015-10-05,"サンライズ工業株式会社",,301,"鳥取県","鳥取市","国府町庁１１７番地の１",,31,201,6800152,,,,,,,2015-10-05
98,1270001001028,01,0,2015-11-20,2015-10-05,"株式会社林観光社",,301,"鳥取県","鳥取市","福部町湯山２１６４番地",,31,201,6890105,,,,,,,2015-10-05
99,1270001001052,01,0,2015-11-20,2015-10-05,"株式会社アール企画",,301,"鳥取県","鳥取市","大覚寺１５０番地７８",,31,201,6800863,,,,,,,2015-10-05
100,1270001001069,01,0,2015-11-20,2015-10-05,"株式会社北陽エンヂニア・サービス",,301,"鳥取県","鳥取市","徳尾１４８番地４",,31,201,6800934,,,,,,,2015-10-05
101,1270001001110,01,0,2015-11-20,2015-10-05,"株式会社エステートセンター",,301,"鳥取県","鳥取市","南吉方１丁目１１４番地３",,31,201,6800843,,,,,,,2015-10-05
102,1270001001127,01,0,2015-11-20,2015-10-05,"株式会社ファイン",,301,"鳥取県","鳥取市","弥生町２７６番地４",,31,201,6800832,,,,,,,2015-10-05
103,1270001001151,01,0,2015-11-20,2015-10-05,"株式会社海水薬品",,301,"鳥取県","鳥取市","若葉台南２丁目９番６号",,31,201,6891112,,,,,,,2015-10-05
104,1270001002018,01,0,2015-11-20,2015-10-05,"浜村産業株式会社",,301,"鳥取県","鳥取市","福部町細川３８４番地１",,31,201,6890102,,,,,,,2015-10-05
105,1270001002026,01,0,2015-11-20,2015-10-05,"植田漁具株式会社",,301,"鳥取県","鳥取市","鹿野町今市４７６番地１",,31,201,6890425,,,,,,,2015-10-05
106,1270001002059,01,0,2015-11-20,2015-10-05,"株式会社クリエート企画",,301,"鳥取県","鳥取市","行徳３丁目７４３番地１９",,31,201,6800824,,,,,,,2015-10-05
107,1270001002166,01,0,2015-11-20,2015-10-05,"株式会社アクシス",,301,"鳥取県","鳥取市","扇町７番地鳥取フコク生命駅前ビル７階",,31,201,6800846,,,,,,,2015-10-05
108,1270001002174,01,0,2015-11-20,2015-10-05,"山陰ハイテック株式会社",,301,"鳥取県","八頭郡八頭町","郡家１９９番地１",,31,329,6800461,,,,,,,2015-10-05
109,1270001002199,01,0,2015-11-20,2015-10-05,"かわにし建設株式会社",,301,"鳥取県","八頭郡八頭町","才代１３２番地１",,31,329,6800531,,,,,,,2015-10-05
110,1270001002208,01,0,2015-11-20,2015-10-05,"株式会社モリシタ",,301,"鳥取県","八頭郡八頭町","北山７４番地の１",,31,329,6800601,,,,,,,2015-10-05
111,1270001002216,01,0,2015-11-20,2015-10-05,"中原商事株式会社",,301,"鳥取県","八頭郡八頭町","船岡４２５番地１",,31,329,6800471,,,,,,,2015-10-05
112,1270001002224,01,0,2015-11-20,2015-10-05,"太平林産株式会社",,301,"鳥取県","八頭郡若桜町","大字若桜９３３番地１",,31,325,6800701,,,,,,,2015-10-05
113,1270001002240,01,0,2015-11-20,2015-10-05,"株式会社国英製作所",,301,"鳥取県","鳥取市","河原町釜口８０２番地",,31,201,6801216,,,,,,,2015-10-05
114,1270001002257,01,0,2015-11-20,2015-10-05,"株式会社アドバンスコーポレーション",,301,"鳥取県","鳥取市","千代水１丁目９７番地",,31,201,6800911,,,,,,,2015-10-05
115,1270001002265,01,0,2015-11-20,2015-10-05,"株式会社フューチャーコミュニケーションズ",,301,"鳥取県","鳥取市","元魚町２丁目１０５番地アイシンビル４Ｆ",,31,201,6800034,,,,,,,2015-10-05
116,1270001002273,01,0,2015-11-20,2015-10-05,"株式会社パレット",,301,"鳥取県","鳥取市","元魚町１丁目１１６番地",,31,201,6800034,,,,,,,2015-10-05
117,1270001002281,01,0,2015-11-20,2015-10-05,"因幡環境整備株式会社",,301,"鳥取県","鳥取市","用瀬町美成３２３番地１",,31,201,6891212,,,,,,,2015-10-05
118,1270001002298,01,0,2015-11-20,2015-10-05,"株式会社バンダイ",,301,"鳥取県","八頭郡八頭町","奥谷１４１番地１",,31,329,6800427,,,,,,,2015-10-05
119,1270001002315,01,0,2015-11-20,2015-10-05,"株式会社寺谷組",,301,"鳥取県","八頭郡智頭町","大字市瀬１４７８番地５",,31,328,6891401,,,,,,,2015-10-05
120,1270001002323,01,0,2015-11-20,2015-10-05,"北村屋木材株式会社",,301,"鳥取県","鳥取市","用瀬町鷹狩３番地５",,31,201,6891213,,,,,,,2015-10-05
121,1270001002331,01,0,2015-11-20,2015-10-05,"佐治川産業株式会社",,301,"鳥取県","鳥取市","佐治町高山１５４番地",,31,201,6891312,,,,,,,2015-10-05
122,1270001002364,21,0,2016-01-25,2016-01-15,"株式会社ソイル工学",,301,"鳥取県","鳥取市","千代水２丁目４５番地",,31,201,6800911,,,2016-01-15,01,,,2015-10-05
123,1270001002389,01,0,2015-11-20,2015-10-05,"株式会社谷口工務店",,301,"鳥取県","八頭郡智頭町","大字南方１１２８番地２１",,31,328,6891403,,,,,,,2015-10-05
124,1270001002397,01,0,2015-11-20,2015-10-05,"日本農業資材株式会社",,301,"鳥取県","鳥取市","国府町三代寺７７４番地",,31,201,6800154,,,,,,,2015-10-05
125,1270001002414,01,0,2015-11-20,2015-10-05,"株式会社永原自動車",,301,"鳥取県","鳥取市","湖山町東３丁目４１番地",,31,201,6800942,,,,,,,2015-10-05
126,1270001002439,01,0,2015-11-20,2015-10-05,"株式会社わかば",,301,"鳥取県","鳥取市","千代水１丁目１１８番地",,31,201,6800911,,,,,,,2015-10-05
127,1270001002455,01,0,2015-11-20,2015-10-05,"株式会社デザインバンク",,301,"鳥取県","鳥取市","元町１２３番地",,31,201,6800037,,,,,,,2015-10-05
128,1270001002463,01,0,2015-11-20,2015-10-05,"幸成工業株式会社",,301,"鳥取県","鳥取市","大杙２２９番地１",,31,201,6800851,,,,,,,2015-10-05
129,1270001002471,01,0,2015-11-20,2015-10-05,"株式会社フォーシーズン",,301,"鳥取県","鳥取市","湖山町東１丁目１１７番地３７",,31,201,6800942,,,,,,,2015-10-05
130,1270001002488,01,0,2015-11-20,2015-10-05,"株式会社前田商店",,301,"鳥取県","鳥取市","福部町海士２０番地１",,31,201,6890106,,,,,,,2015-10-05
131,1270001002496,01,0,2015-11-20,2015-10-05,"株式会社フリー・パーク",,301,"鳥取県","鳥取市","若葉台南３丁目１７番２６号",,31,201,6891112,,,,,,,2015-10-05
132,1270001002505,01,0,2015-11-20,2015-10-05,"株式会社エムズプランニング",,301,"鳥取県","鳥取市","宮長３番地１",,31,201,6800872,,,,,,,2015-10-05
